,bedrooms,bathrooms,sqft_living,floors,waterfront,view,grade,sqft_above,sqft_basement,zipcode,sqft_living15,price
4817,3,2,1740,"1,5",0,0,8,1740,0,634558.1448275862,1740,650500
4818,3,2,1410,1,0,0,7,1410,0,1356523.9905362776,1880,760000
4819,4,3,2050,1,0,0,7,1180,870,618695.1090909091,1440,480000
4820,4,3,3220,2,0,0,10,3220,0,790734.704735376,3200,689000
4821,3,2,1960,1,0,0,6,980,980,355678.51612903224,1790,415000
4822,3,2,1070,1,0,0,7,1070,0,234284.0351758794,1350,195000
4823,5,2,2820,1,0,0,7,1410,1410,240328.3717472119,2700,318000
4824,4,3,4060,1,0,0,9,2030,2030,334921.0626780627,2950,404000
4825,2,1,800,1,0,0,6,800,0,418019.36094674555,1400,339950
4826,3,1,1260,1,0,0,7,1260,0,316742.3905579399,1560,215000
4827,3,2,2420,2,0,0,8,2420,0,334921.0626780627,2260,339900
4828,1,2,810,2,0,0,7,810,0,803990.8194444445,1320,285000
4829,3,1,1600,"1,5",0,0,7,1110,490,579109.8082706766,1380,550000
4830,4,1,1350,"1,5",0,0,7,1350,0,585048.7790697674,1940,430000
4831,3,1,970,1,0,0,6,970,0,294111.27857142856,1150,219000
4832,2,2,1780,1,0,0,7,1080,700,576834.808318264,1690,555000
4833,3,2,1350,1,0,0,7,1350,0,367091.48387096776,1470,233000
4834,3,2,1840,1,0,0,8,1270,570,294111.27857142856,1910,248000
4835,5,2,2550,1,0,0,8,1580,970,464322.38976377953,2090,454000
4836,4,2,1700,2,0,0,8,1700,0,1096239.0074349442,2090,950000
4837,3,2,2430,2,0,0,8,1730,700,304262.1082089552,2160,359000
4838,5,2,2740,"1,5",0,0,7,2210,530,423736.9058295964,2130,407500
4839,3,2,1560,1,0,0,7,1040,520,281194.8698060942,1460,224000
4840,2,1,1040,1,0,0,7,1040,0,359496.2604166667,1040,210000
4841,4,2,1820,1,0,0,7,1820,0,311580.33638025593,1410,261000
4842,3,3,1833,3,0,0,9,1833,0,619944.1492281304,1466,719000
4843,3,2,2160,2,0,0,8,2160,0,424734.60451977403,1500,440000
4844,3,3,2100,2,0,0,9,1510,590,440232.31363636366,2240,525000
4845,3,2,1370,2,0,0,7,1370,0,521740.0146788991,1510,375000
4846,2,2,1414,2,0,0,8,1414,0,859938.5542168674,1414,428000
4847,5,3,4115,2,0,0,9,4115,0,677215.034739454,3950,988830
4848,3,2,1550,1,0,0,7,1550,0,234284.0351758794,1760,199950
4849,4,2,2100,"1,5",0,0,8,1750,350,1096239.0074349442,1800,840000
4850,3,2,1160,1,0,0,7,1160,0,316742.3905579399,1670,285000
4851,5,2,3597,2,0,0,7,3597,0,281194.8698060942,3193,330000
4852,3,2,1230,1,0,0,7,1230,0,302896.7392857143,1970,147500
4853,4,2,2190,2,0,0,8,2190,0,251296.24,2190,320000
4854,3,2,1040,1,0,0,7,1040,0,617053.9660194175,1750,382500
4855,5,4,4690,2,0,0,9,3040,1650,1096239.0074349442,3300,2050000
4856,4,2,2270,1,0,0,8,1720,550,859938.5542168674,2270,596000
4857,4,2,1950,2,0,0,8,1950,0,286742.81162324647,1910,220000
4858,3,2,1880,2,0,0,8,1880,0,300340.40293040295,1970,325000
4859,4,2,2850,2,0,0,9,2850,0,790734.704735376,2850,679950
4860,2,1,1160,1,0,0,7,1160,0,469928.76772616134,1120,175000
4861,3,2,1370,1,0,1,7,1370,0,286742.81162324647,1720,268000
4862,4,4,3260,2,0,0,10,3260,0,677215.034739454,3470,715000
4863,7,2,3170,2,0,0,8,3170,0,617053.9660194175,2460,600000
4864,5,2,3450,2,0,0,11,3450,0,645244.2264808363,3450,950000
4865,2,2,1490,1,0,2,8,1490,0,334921.0626780627,2350,475000
4866,3,2,1460,1,0,0,7,1460,0,790734.704735376,3320,700000
4867,3,2,1300,1,0,0,7,1300,0,586120.875,1930,275000
4868,3,2,1300,1,0,0,7,1300,0,586120.875,1930,369500
4869,4,2,1540,1,0,0,7,1040,500,251296.24,1720,215000
4870,4,2,2130,2,0,0,8,2130,0,645628.2261484099,1910,593450
4871,2,2,1350,1,0,0,8,1350,0,677215.034739454,1680,498800
4872,5,3,2450,2,0,0,8,1770,680,619944.1492281304,1620,849000
4873,4,2,1940,2,0,0,9,1940,0,1096239.0074349442,1790,1150000
4874,5,2,2890,2,0,2,9,2890,0,612642.738317757,3010,825000
4875,3,2,1680,1,0,0,8,1340,340,353619.07472527475,1730,265000
4876,4,2,1960,1,0,0,8,1220,740,286742.81162324647,1650,285000
4877,3,2,1590,1,0,0,7,1190,400,367091.48387096776,1680,240000
4878,4,1,1390,1,0,0,7,1390,0,294111.27857142856,1230,261000
4879,4,2,2440,1,0,0,8,1610,830,251296.24,2180,330000
4880,4,2,1850,1,0,0,7,1540,310,251296.24,1620,250000
4881,4,2,2800,2,0,0,8,2800,0,294111.27857142856,1970,350000
4882,3,2,3780,"1,5",0,0,10,3780,0,570073.5201465201,3450,930000
4883,3,2,1910,1,0,0,7,1000,910,296187.98046875,1780,275000
4884,4,2,2460,1,0,0,7,1230,1230,319581.3940298507,2090,325000
4885,1,1,810,1,0,1,7,590,220,319581.3940298507,1920,255000
4886,3,2,1900,1,0,0,7,1500,400,576834.808318264,1810,562200
4887,2,2,3490,1,0,3,10,2320,1170,859938.5542168674,3490,952000
4888,3,2,2200,1,0,0,8,1570,630,353619.07472527475,2350,365000
4889,3,2,1190,1,0,0,7,1190,0,682885.9898989899,1190,332900
4890,3,2,2040,2,0,0,8,2040,0,645244.2264808363,2590,721000
4891,4,2,2400,2,0,0,8,2400,0,529629.7824675324,2070,487275
4892,3,2,1670,2,0,0,7,1670,0,304262.1082089552,1610,310000
4893,2,1,990,1,0,0,6,990,0,418019.36094674555,1700,245000
4894,3,2,2920,1,0,0,7,2920,0,304262.1082089552,1560,325000
4895,3,2,1840,1,0,0,8,1840,0,790734.704735376,2850,550000
4896,2,1,910,"1,5",0,0,7,910,0,418019.36094674555,1270,350000
4897,5,2,2950,2,0,0,8,2950,0,353619.07472527475,1480,599000
4898,3,2,1240,1,0,0,7,1240,0,464322.38976377953,1845,259950
4899,4,2,1980,2,0,0,7,1980,0,367091.48387096776,1600,240000
4900,3,1,1200,1,0,0,7,1200,0,311580.33638025593,1230,186000
4901,3,2,1280,1,0,0,7,1280,0,685675.8435374149,1470,395000
4902,4,2,3150,2,0,0,9,3150,0,353619.07472527475,3100,475000
4903,5,4,3500,2,0,0,10,3500,0,790734.704735376,3110,815000
4904,3,2,1680,1,0,0,7,1680,0,1194873.6382978724,1760,572000
4905,3,2,1360,2,0,0,7,1360,0,645244.2264808363,1090,419500
4906,3,2,2110,1,0,0,8,1530,580,286742.81162324647,2640,298700
4907,2,1,2034,1,1,4,7,1159,875,489382.0170940171,1156,549000
4908,3,2,1900,1,0,0,7,1120,780,240328.3717472119,1900,278000
4909,4,2,2380,"1,5",0,0,6,1470,910,418019.36094674555,1300,455000
4910,5,4,4050,1,0,2,9,2230,1820,464322.38976377953,3210,925000
4911,2,2,1120,3,0,0,8,1120,0,585048.7790697674,1370,465000
4912,4,4,2850,2,0,0,8,2120,730,612642.738317757,2380,620000
4913,4,2,2360,1,0,0,8,1640,720,423736.9058295964,2320,499900
4914,5,3,2540,1,0,0,8,1270,1270,859938.5542168674,2090,620000
4915,3,2,1160,1,0,0,7,1040,120,619944.1492281304,1530,450000
4916,4,4,2710,2,0,0,10,2220,490,612642.738317757,2650,690000
4917,5,2,3120,2,0,0,9,3120,0,1356523.9905362776,3740,1900000
4918,5,2,3120,2,0,0,9,3120,0,1356523.9905362776,3740,1940000
4919,3,2,1870,1,0,0,7,1870,0,1194873.6382978724,1970,832500
4920,3,1,1010,1,0,0,7,1010,0,289078.3455882353,1010,245000
4921,3,2,2980,"1,5",0,0,11,2980,0,682885.9898989899,3670,820000
4922,4,3,2420,2,0,0,8,2420,0,367091.48387096776,2420,369000
4923,4,3,3830,2,0,0,9,3830,0,677215.034739454,4080,1050000
4924,3,3,3040,3,0,2,10,3040,0,418019.36094674555,1820,653000
4925,2,2,1460,1,0,0,7,1460,0,440232.31363636366,1340,220650
4926,5,3,1940,1,0,0,8,1200,740,240328.3717472119,1940,300000
4927,4,4,3780,2,0,2,10,3780,0,612642.738317757,2150,970000
4928,4,2,1950,2,0,0,7,1950,0,353619.07472527475,2240,360000
4929,3,2,2450,2,0,0,9,2450,0,685675.8435374149,2450,672500
4930,4,2,1730,"1,5",0,0,5,1730,0,420895.47536945814,1110,268000
4931,4,2,1690,"1,5",0,0,8,1690,0,424734.60451977403,1380,440000
4932,3,2,2550,2,0,2,10,2550,0,594706.5422740525,2030,1400000
4933,4,2,2290,2,0,0,9,2290,0,685675.8435374149,2340,590000
4934,4,2,2710,1,0,0,7,1850,860,281194.8698060942,1700,359000
4935,4,2,1880,1,0,0,7,1180,700,286742.81162324647,1840,266500
4936,4,2,2930,2,0,0,8,2930,0,420895.47536945814,2030,635000
4937,3,2,3110,2,0,0,9,3110,0,334921.0626780627,2220,559000
4938,4,2,3480,2,0,0,10,3480,0,677215.034739454,3630,895000
4939,2,2,1110,1,0,0,7,1110,0,570073.5201465201,2970,625000
4940,4,2,2440,1,0,0,7,1880,560,617254.0212765958,1530,650000
4941,4,2,2280,1,0,0,7,1280,1000,304262.1082089552,2120,312500
4942,3,1,900,1,0,0,6,790,110,240328.3717472119,1240,225000
4943,4,2,1980,1,0,0,7,1330,650,645244.2264808363,1920,425000
4944,3,3,3360,1,0,0,7,1820,1540,316742.3905579399,2580,329999
4945,5,2,2340,2,0,0,8,2340,0,645244.2264808363,2140,572000
4946,4,2,3110,2,0,0,8,3110,0,311580.33638025593,3110,386500
4947,2,1,980,1,0,0,6,980,0,579109.8082706766,1270,452000
4948,4,2,1480,1,0,0,7,1480,0,634558.1448275862,1480,278000
4949,3,2,1800,1,0,0,8,1800,0,570073.5201465201,2480,474900
4950,2,2,2130,1,0,0,8,1500,630,792187.8738170346,2130,450000
4951,2,1,1270,1,0,0,7,1100,170,619944.1492281304,1670,611000
4952,2,2,1150,2,0,0,7,1150,0,281194.8698060942,1880,214100
4953,3,2,1840,2,0,0,8,1840,0,367091.48387096776,2000,317000
4954,4,4,3180,2,0,1,9,2060,1120,676419.3921568628,2850,1000000
4955,5,3,1510,2,0,1,7,1510,0,863228.9432314411,2190,1000000
4956,4,2,3070,2,0,0,8,3070,0,493625.3098290598,2590,525000
4957,3,2,1800,2,0,0,8,1800,0,521740.0146788991,1630,436000
4958,3,2,1540,1,0,0,8,1540,0,685675.8435374149,1990,450000
4959,3,2,2330,1,0,0,8,1970,360,685675.8435374149,2570,588500
4960,4,2,1400,1,0,0,7,1400,0,464322.38976377953,1420,340000
4961,4,2,2846,"1,5",0,0,8,1976,870,281194.8698060942,1696,482000
4962,4,4,5830,2,0,0,11,5830,0,586120.875,5340,1580000
4963,3,2,3380,2,0,0,8,3380,0,645628.2261484099,1810,749000
4964,3,2,1440,1,0,0,8,1440,0,353619.07472527475,1800,330000
4965,3,2,1740,3,0,0,8,1740,0,618695.1090909091,1740,568000
4966,3,2,1470,1,0,0,7,1470,0,316742.3905579399,1430,239000
4967,3,2,2810,2,0,0,8,2810,0,490377.1076923077,2470,528000
4968,4,3,2090,1,0,0,7,1350,740,319581.3940298507,2090,385000
4969,4,3,4110,2,0,2,10,2570,1540,462488.8692579505,2760,825000
4970,5,3,3230,2,0,1,9,2350,880,551768.5209125475,1520,815000
4971,4,2,2601,2,0,0,9,2601,0,570073.5201465201,2080,625000
4972,3,2,2070,1,0,3,8,1340,730,551768.5209125475,2200,690000
4973,3,1,1660,1,0,0,7,1270,390,319581.3940298507,1540,210000
4974,4,1,1590,"1,5",0,0,7,1590,0,585048.7790697674,2230,599000
4975,3,2,1860,1,0,0,8,1310,550,792187.8738170346,1630,860000
4976,3,1,1420,1,0,0,6,1420,0,289078.3455882353,1400,147200
4977,3,1,1240,"1,5",0,0,6,960,280,618695.1090909091,1460,476900
4978,4,2,2500,1,0,0,8,1590,910,617053.9660194175,2360,450000
4979,4,2,2640,2,0,0,8,2640,0,424815.06315789477,2400,570000
4980,3,1,1440,"1,5",0,0,7,1440,0,619944.1492281304,1440,567500
4981,5,3,3030,2,0,2,9,2130,900,645628.2261484099,2890,790000
4982,3,2,1820,1,0,0,7,1820,0,1356523.9905362776,3020,875000
4983,3,2,2220,2,0,0,9,1640,580,617053.9660194175,2300,490000
4984,3,2,2430,1,0,0,7,1410,1020,493625.3098290598,1980,335000
4985,3,2,1670,1,0,0,8,1670,0,859938.5542168674,2290,550000
4986,3,2,1180,1,0,0,7,940,240,685675.8435374149,1230,385000
4987,3,2,1620,1,0,0,7,1210,410,490377.1076923077,1700,395000
4988,2,1,1030,1,0,0,8,1030,0,618695.1090909091,1570,650000
4989,4,3,2900,2,0,0,9,2900,0,462488.8692579505,2900,637000
4990,3,2,3420,1,0,0,9,1710,1710,462488.8692579505,2290,692500
4991,3,2,1710,1,0,0,8,1710,0,493625.3098290598,1990,322400
4992,3,2,1580,1,0,0,6,1580,0,234284.0351758794,1400,233500
4993,3,2,1230,1,0,0,7,990,240,685675.8435374149,1570,400000
4994,5,2,2200,"1,5",0,0,7,1420,780,585048.7790697674,1300,547000
4995,5,2,2570,1,0,1,8,1470,1100,464322.38976377953,2570,519000
4996,4,4,3320,1,0,2,10,2040,1280,1194873.6382978724,3240,1030000
4997,3,1,1090,1,0,0,7,1090,0,319581.3940298507,1340,365000
4998,5,3,2970,2,0,0,8,2970,0,570073.5201465201,2730,699000
4999,3,2,1970,1,0,0,8,1970,0,645244.2264808363,1910,525000
5000,4,3,3220,2,0,0,9,2450,770,300340.40293040295,2810,430000
5001,3,1,1600,1,0,0,7,1600,0,521740.0146788991,2050,325000
5002,2,1,670,1,0,0,6,670,0,424734.60451977403,760,279000
5003,4,2,2360,2,0,0,7,1660,700,619944.1492281304,1810,805000
5004,3,3,2150,"1,5",0,0,7,1540,610,469928.76772616134,1730,419950
5005,2,1,620,1,0,0,6,620,0,576834.808318264,1180,425000
5006,4,2,1730,2,0,0,7,1730,0,469928.76772616134,1700,446000
5007,5,2,2500,1,0,0,7,1040,1460,521740.0146788991,2060,455000
5008,3,1,990,1,0,0,6,990,0,319581.3940298507,990,226550
5009,3,2,1420,"1,5",0,0,8,1420,0,585048.7790697674,1220,764000
5010,3,2,2170,2,0,0,8,2170,0,311580.33638025593,2430,439950
5011,4,2,1880,1,0,0,8,1880,0,585048.7790697674,1610,453000
5012,3,1,1300,1,0,0,7,1300,0,294111.27857142856,1420,219950
5013,3,2,2360,2,0,0,7,1930,430,585048.7790697674,1320,702500
5014,3,2,1780,1,0,0,8,1780,0,294111.27857142856,2460,285000
5015,2,2,2160,3,0,0,8,2160,0,585048.7790697674,1800,798750
5016,2,1,950,1,0,2,7,950,0,424734.60451977403,1620,320000
5017,3,2,1680,"1,5",0,0,8,1680,0,617053.9660194175,1920,425000
5018,4,2,2290,2,0,0,9,2290,0,570073.5201465201,2570,540000
5019,4,5,4140,2,0,2,11,4140,0,790734.704735376,4440,1060000
5020,4,4,3920,3,0,0,8,3920,0,585048.7790697674,2040,1170000
5021,3,2,1500,1,0,0,7,1500,0,810289.6964285715,2020,576000
5022,3,2,1720,1,0,0,7,1140,580,645244.2264808363,1700,525000
5023,4,2,2641,2,0,0,7,2641,0,300340.40293040295,2641,324950
5024,3,2,4930,2,0,0,9,3930,1000,570073.5201465201,2760,600000
5025,3,2,2460,1,0,0,8,1520,940,420895.47536945814,1745,464000
5026,4,2,1995,2,0,0,8,1995,0,286742.81162324647,1880,266000
5027,3,2,3010,2,0,0,10,3010,0,677215.034739454,3240,775000
5028,3,2,1270,1,0,0,7,1270,0,424734.60451977403,1220,415000
5029,4,3,3080,2,0,3,9,3080,0,353619.07472527475,3080,550000
5030,3,2,1670,2,0,0,7,1670,0,316742.3905579399,1670,235000
5031,3,2,1470,1,0,0,7,1470,0,302896.7392857143,1530,280000
5032,3,2,1730,1,0,0,7,1260,470,521740.0146788991,1800,459000
5033,3,1,1070,1,0,0,7,1070,0,286742.81162324647,1240,195000
5034,3,2,1660,1,0,0,7,1080,580,234284.0351758794,1500,235000
5035,4,2,2410,1,0,0,8,2410,0,859938.5542168674,2720,711800
5036,3,2,1040,3,0,0,7,1040,0,579109.8082706766,1290,440000
5037,2,1,970,1,0,0,7,970,0,585048.7790697674,1060,515000
5038,5,3,2910,"1,5",0,0,8,2910,0,863228.9432314411,2940,1200000
5039,3,2,2340,"1,5",0,0,8,2340,0,859938.5542168674,1970,560000
5040,3,2,1880,1,0,0,7,1330,550,281194.8698060942,1870,340000
5041,2,1,1110,"1,5",0,0,6,970,140,899607.6730769231,1884,600000
5042,4,2,2790,2,0,0,9,2790,0,685675.8435374149,2780,764000
5043,4,2,1590,1,0,0,8,1590,0,424815.06315789477,2090,337000
5044,6,3,5700,1,0,4,10,2850,2850,859938.5542168674,3690,1390000
5045,4,1,1200,1,0,0,6,1060,140,424734.60451977403,1580,249000
5046,3,3,3200,1,0,0,8,2360,840,311580.33638025593,3090,350000
5047,3,2,1510,1,0,0,7,1150,360,367091.48387096776,1510,269950
5048,3,2,1880,1,0,0,7,1880,0,790734.704735376,2730,735000
5049,4,2,3070,2,0,0,8,2070,1000,863228.9432314411,2560,1300000
5050,4,2,2110,2,0,0,8,2110,0,521740.0146788991,2110,475000
5051,3,2,2350,"1,5",0,0,9,2350,0,286742.81162324647,2430,339000
5052,4,4,3270,1,0,2,8,1660,1610,423736.9058295964,2790,600000
5053,4,2,2220,1,0,0,7,1320,900,319581.3940298507,940,397500
5054,4,4,5990,2,0,0,11,5990,0,677215.034739454,4690,1530000
5055,3,2,1760,2,0,0,7,1760,0,645244.2264808363,2010,460000
5056,4,3,2200,1,0,0,7,1120,1080,387011.5902636917,1210,370000
5057,4,1,1550,"1,5",0,0,6,1550,0,319581.3940298507,1370,250000
5058,4,4,5070,2,0,0,11,5070,0,677215.034739454,4920,1100000
5059,2,2,1040,2,0,0,8,1040,0,634558.1448275862,1560,430000
5060,3,2,2560,"1,5",0,0,8,1660,900,1096239.0074349442,2560,1090000
5061,3,2,1850,1,0,0,8,1850,0,676419.3921568628,1600,670000
5062,3,2,2090,1,0,0,7,1790,300,418019.36094674555,2180,461550
5063,3,2,2010,2,0,0,8,1390,620,612642.738317757,1690,479990
5064,4,2,2518,2,0,0,8,2518,0,790734.704735376,2280,643000
5065,3,3,2810,2,0,0,8,2040,770,645244.2264808363,1890,607000
5066,3,2,2600,1,0,0,9,2600,0,685675.8435374149,2440,625000
5067,3,2,2060,1,0,0,8,1160,900,551768.5209125475,1990,731100
5068,3,2,2920,2,0,3,8,2920,0,311580.33638025593,3150,859000
5069,4,2,2130,2,0,0,8,2130,0,353619.07472527475,2220,435000
5070,3,3,2290,1,0,0,8,1420,870,281194.8698060942,1890,465000
5071,3,1,1230,"1,5",0,0,7,1230,0,619944.1492281304,1250,740000
5072,3,2,2020,1,0,0,9,2020,0,1194873.6382978724,3050,740000
5073,3,2,1430,1,0,0,7,990,440,296187.98046875,1430,250000
5074,2,2,2270,3,0,0,7,1820,450,645244.2264808363,2180,656000
5075,4,2,1910,2,0,0,8,1910,0,300340.40293040295,1910,300000
5076,3,2,1780,1,0,0,7,1780,0,682885.9898989899,2740,643000
5077,4,2,2690,2,0,0,7,2690,0,311580.33638025593,2300,311000
5078,3,2,1330,1,0,0,7,1330,0,521740.0146788991,1480,360000
5079,4,2,3060,1,0,0,8,1700,1360,387011.5902636917,1630,475000
5080,3,3,1760,3,0,0,8,1760,0,469928.76772616134,1520,469950
5081,3,2,1570,1,0,0,7,1570,0,284908.5964912281,1890,240000
5082,2,1,960,1,0,0,6,810,150,240328.3717472119,960,232000
5083,3,2,1680,1,0,0,7,1680,0,334921.0626780627,2480,350000
5084,2,1,1440,"1,5",0,0,7,1440,0,521740.0146788991,1980,803000
5085,3,2,1960,1,0,0,8,1600,360,353619.07472527475,1980,355000
5086,4,2,1790,1,0,2,7,840,950,585048.7790697674,1440,475000
5087,3,2,2560,2,0,0,9,2560,0,859938.5542168674,2710,823000
5088,2,2,1010,1,0,0,7,1010,0,585048.7790697674,1160,395000
5089,4,4,2560,2,0,0,7,1900,660,387011.5902636917,1400,499000
5090,2,2,1200,1,0,0,7,800,400,634558.1448275862,1330,420000
5091,3,2,3910,2,0,0,10,3910,0,645628.2261484099,2280,961500
5092,4,2,2260,1,0,0,9,2260,0,810289.6964285715,2430,833000
5093,3,2,2110,2,0,0,8,2110,0,570073.5201465201,1860,479000
5094,4,2,3340,2,0,0,10,3340,0,803990.8194444445,1770,1150000
5095,3,1,1400,"1,5",0,0,6,1400,0,469928.76772616134,1420,267000
5096,4,2,1760,"1,5",0,0,7,1760,0,790734.704735376,3030,555000
5097,3,2,2010,2,0,0,8,2010,0,612642.738317757,1850,490000
5098,4,2,2300,"1,5",0,0,8,1550,750,576834.808318264,1670,619000
5099,5,3,2510,1,0,0,7,1600,910,423736.9058295964,2910,569950
5100,3,2,1340,2,0,0,7,1340,0,585048.7790697674,1120,549000
5101,3,2,1560,"1,5",0,0,7,1560,0,645244.2264808363,2220,422500
5102,4,4,3350,1,0,1,7,2140,1210,302896.7392857143,2580,400000
5103,4,3,3710,2,0,0,9,3710,0,529629.7824675324,2950,692500
5104,4,2,2430,2,0,0,8,2430,0,311580.33638025593,2890,310000
5105,3,2,2430,1,0,2,8,1630,800,310612.75572519086,2390,499900
5106,3,2,2100,2,0,0,8,2100,0,685675.8435374149,2050,492000
5107,2,2,1880,1,0,0,9,1880,0,586120.875,1930,460000
5108,3,2,1630,2,0,0,8,1630,0,849714.8097826086,1630,800000
5109,4,1,1640,"1,5",0,0,7,1640,0,585048.7790697674,1730,832600
5110,4,3,2310,1,0,0,8,1670,640,490377.1076923077,2600,470000
5111,2,2,1930,1,0,0,8,1930,0,677215.034739454,1670,542000
5112,4,4,4750,2,0,2,10,3600,1150,418019.36094674555,3600,1310000
5113,4,2,2300,1,0,3,7,1650,650,302896.7392857143,2300,308130
5114,2,1,1050,1,0,0,7,1050,0,612642.738317757,1240,310000
5115,2,1,1500,1,0,0,6,1500,0,359496.2604166667,1130,235000
5116,3,1,1150,1,0,0,6,1150,0,353619.07472527475,1230,215000
5117,4,2,1920,1,0,0,7,1370,550,286742.81162324647,1550,210000
5118,4,3,3660,2,0,0,10,3660,0,677215.034739454,3090,730000
5119,3,2,1720,1,0,0,7,1140,580,334921.0626780627,1330,245000
5120,3,2,2100,1,0,4,8,1470,630,464322.38976377953,2410,540000
5121,4,2,2400,2,0,0,8,2400,0,281194.8698060942,2406,299000
5122,3,2,2540,2,0,0,10,2540,0,685675.8435374149,3190,510000
5123,4,2,2080,1,0,0,7,1050,1030,281194.8698060942,1500,198000
5124,5,3,3400,2,0,0,10,3400,0,617254.0212765958,2650,950000
5125,4,2,2200,2,0,0,8,2200,0,334921.0626780627,1910,300000
5126,5,2,2140,1,0,0,7,1200,940,803990.8194444445,1600,528000
5127,5,3,3850,2,0,2,9,3030,820,334921.0626780627,2640,507000
5128,4,3,4270,2,0,0,9,3060,1210,529629.7824675324,2850,770000
5129,3,2,1340,1,0,0,7,1340,0,300340.40293040295,1370,255000
5130,1,2,1100,"1,5",0,0,8,1100,0,302896.7392857143,1400,220000
5131,5,3,2870,2,0,0,9,2870,0,493625.3098290598,2800,690700
5132,2,1,1320,1,0,0,7,1320,0,676419.3921568628,1290,447000
5133,6,2,2150,1,0,0,7,1270,880,849714.8097826086,1740,755000
5134,4,2,2470,"1,5",0,0,7,1480,990,792187.8738170346,2140,700000
5135,4,3,1910,1,0,0,7,1000,910,296187.98046875,1880,250000
5136,3,2,2130,2,0,0,7,2130,0,367091.48387096776,1670,320000
5137,4,2,2240,2,0,0,9,2240,0,493625.3098290598,2410,565000
5138,5,3,1800,2,0,0,7,1680,120,579109.8082706766,1730,754300
5139,3,2,2160,1,0,2,8,1400,760,676419.3921568628,3010,650000
5140,4,2,3140,2,0,0,8,3140,0,493625.3098290598,3140,529888
5141,3,2,1920,2,0,0,8,1920,0,462488.8692579505,1830,432000
5142,3,1,1050,"1,5",0,0,7,1050,0,316742.3905579399,1220,235000
5143,4,4,3695,2,0,0,9,3695,0,677215.034739454,4160,994900
5144,4,2,3910,2,0,0,9,2710,1200,367091.48387096776,2650,489000
5145,4,3,3010,2,0,0,8,3010,0,645244.2264808363,3000,800000
5146,4,2,1370,1,0,0,7,900,470,521740.0146788991,1510,370000
5147,4,3,2080,1,0,0,8,1240,840,521740.0146788991,1880,436000
5148,3,2,2250,2,0,0,7,2250,0,493625.3098290598,2250,395000
5149,5,2,2120,1,0,0,7,1320,800,387011.5902636917,2120,377691
5150,5,3,2220,2,0,3,7,2220,0,418019.36094674555,2340,370000
5151,3,2,1440,1,0,0,8,1440,0,612642.738317757,1900,515000
5152,3,1,910,1,0,0,7,910,0,281194.8698060942,1020,169000
5153,3,1,1270,1,0,0,7,1270,0,576834.808318264,1310,475000
5154,3,2,2480,2,0,0,9,2480,0,300340.40293040295,2870,420000
5155,6,3,2630,2,0,0,9,2510,120,585048.7790697674,1540,1300000
5156,3,2,2410,2,0,0,9,1840,570,859938.5542168674,2930,822000
5157,4,3,2930,1,0,0,9,2310,620,1356523.9905362776,3810,1500000
5158,3,2,1570,1,0,0,8,1180,390,685675.8435374149,1620,485000
5159,4,1,1900,1,0,0,7,1200,700,304262.1082089552,1440,270000
5160,6,2,2590,1,0,0,8,1390,1200,304262.1082089552,2270,300000
5161,4,2,3810,2,0,0,9,3810,0,685675.8435374149,3290,878000
5162,3,2,2290,2,0,0,9,2290,0,859938.5542168674,2290,590000
5163,1,2,1220,2,0,2,8,1220,0,803990.8194444445,3150,611900
5164,3,2,1100,1,0,0,7,1100,0,334921.0626780627,1430,240000
5165,4,2,2810,2,0,0,8,2810,0,334921.0626780627,1680,395000
5166,3,1,890,1,0,0,6,890,0,310612.75572519086,1100,169000
5167,3,2,1280,1,0,0,7,1280,0,300340.40293040295,1800,200500
5168,3,2,2320,2,0,0,8,2320,0,294111.27857142856,2360,308000
5169,3,2,1720,2,0,0,8,1720,0,286742.81162324647,2340,290256
5170,3,2,1530,1,0,0,7,1040,490,353619.07472527475,1530,279950
5171,3,2,1580,1,0,0,7,1580,0,316742.3905579399,1560,195000
5172,3,1,1360,1,0,0,6,1360,0,423665.99,1890,630000
5173,4,3,2680,2,0,2,8,2680,0,2161300.0,4480,1160000
5174,3,2,1640,2,0,0,8,1640,0,612642.738317757,1780,478000
5175,3,2,2520,2,0,2,8,1700,820,424734.60451977403,1990,835000
5176,3,2,1400,2,0,0,9,1400,0,521740.0146788991,1500,639000
5177,4,3,2300,2,0,0,9,2300,0,685675.8435374149,2240,623000
5178,3,2,1900,1,0,0,7,1260,640,310612.75572519086,2000,220000
5179,3,2,2000,1,0,0,8,1250,750,859938.5542168674,2060,526000
5180,2,1,900,1,0,0,6,900,0,418019.36094674555,1420,243500
5181,4,2,2980,2,0,0,9,2890,90,859938.5542168674,2980,750000
5182,4,2,1850,1,0,0,7,1850,0,493625.3098290598,1730,329000
5183,4,1,1570,"1,5",0,0,7,1570,0,899607.6730769231,1610,525000
5184,2,1,670,1,0,0,6,670,0,418019.36094674555,1660,190000
5185,4,2,2660,1,0,0,7,2660,0,810289.6964285715,2640,772650
5186,3,2,2110,2,0,0,8,2110,0,311580.33638025593,2110,355000
5187,3,2,1970,1,0,0,8,1570,400,790734.704735376,2460,650000
5188,3,3,1210,"1,5",0,2,7,1210,0,585048.7790697674,1630,678500
5189,4,2,2670,2,0,0,9,2670,0,685675.8435374149,2430,669950
